PID,trial,response,rt,accuracy,display,filename,shape_type,colour_type,target_color,distractor_color,quadrant,num_distractors,answer,distractor_bin,bin_group
44,118.0,1,832.4999998092535,1,Task,image_95.jpg,5.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
44,119.0,4,892.4999999046559,1,Task,image_92.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
44,120.0,2,646.2999998092419,1,Task,image_88.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
44,121.0,3,1050.8999998092768,1,Task,image_0.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
44,122.0,1,1117.6999999999534,0,Task,image_139.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
44,123.0,2,982.5,1,Task,image_77.jpg,5.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
44,124.0,1,1140.8000000953907,0,Task,image_34.jpg,2.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
44,125.0,1,604.5000000953441,1,Task,image_23.jpg,2.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
44,126.0,2,1449.7999999046442,0,Task,image_65.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
44,127.0,3,885.2999999999884,1,Task,image_91.jpg,5.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
44,128.0,4,775.2999998092419,1,Task,image_17.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
44,129.0,1,836.9999999046559,0,Task,image_38.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
44,130.0,2,1233.2999999046442,1,Task,image_121.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
44,131.0,4,1149.6999998092651,0,Task,image_40.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
44,132.0,1,1197.2999999046442,1,Task,image_33.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
44,133.0,1,851.0999999999767,1,Task,image_103.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
44,134.0,1,1262.8999997138744,1,Task,image_127.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
44,135.0,2,1441.4000000953674,0,Task,image_45.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
44,136.0,1,788.9999997139093,0,Task,image_117.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
44,137.0,1,1281.7999999046442,1,Task,image_51.jpg,2.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
44,138.0,1,1716.7999999999884,0,Task,image_61.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
44,139.0,1,1333.600000000035,0,Task,image_64.jpg,2.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
44,140.0,1,1206.2999997138977,1,Task,image_7.jpg,2.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
44,141.0,4,1475.5,0,Task,image_131.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
44,142.0,2,989.6000000953792,0,Task,image_143.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
44,143.0,3,1963.400000095368,0,Task,image_50.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
44,144.0,1,835.0999999999767,0,Task,image_115.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
1,1.0,3,958.3999999999942,1,Task,image_93.jpg,5.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
1,2.0,2,1829.699999976161,1,Task,image_131.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
1,3.0,3,2266.3999999046355,0,Task,image_12.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
1,4.0,4,4827.399999904636,1,Task,image_41.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
1,5.0,2,3917.899999999994,1,Task,image_107.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
1,6.0,3,4731.499999952313,0,Task,image_118.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
1,7.0,3,2151.9999999046267,1,Task,image_10.jpg,2.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
1,8.0,3,2088.899999904621,1,Task,image_91.jpg,5.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
1,9.0,2,5811.1999999761465,0,Task,image_27.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
1,10.0,1,3937.599999904633,1,Task,image_127.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
1,11.0,4,2366.6999999761465,1,Task,image_20.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
1,12.0,1,3364.899999904621,1,Task,image_51.jpg,2.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
1,13.0,1,4593.299999999988,1,Task,image_119.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
1,14.0,2,4546.100000000006,1,Task,image_70.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
1,15.0,3,2313.299999904644,1,Task,image_13.jpg,2.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
1,16.0,1,2629.6999999523105,1,Task,image_81.jpg,5.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
1,17.0,2,2004.4999999284628,1,Task,image_16.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
1,18.0,1,4225.700000000012,1,Task,image_55.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
1,19.0,1,1889.79999992848,1,Task,image_3.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,3.0,1.0,1–4,1
1,20.0,4,3775.899999904621,1,Task,image_134.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
1,21.0,4,2517.6999999284744,1,Task,image_98.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
1,22.0,3,4963.799999999988,1,Task,image_67.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
1,23.0,2,2517.299999904644,1,Task,image_22.jpg,2.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
1,24.0,3,2101.5,1,Task,image_82.jpg,5.0,2Among5Colour,red,green,Quadrant 3,16.0,3.0,9–16,3
1,25.0,4,2369.0999999284686,1,Task,image_38.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
1,26.0,4,3664.5,1,Task,image_56.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
1,27.0,2,2221.9999999046267,1,Task,image_11.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
1,28.0,1,1861.899999952322,1,Task,image_95.jpg,5.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
1,29.0,2,2263.0999999523046,1,Task,image_97.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
1,30.0,4,2801.0999999523046,1,Task,image_62.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,25.0,4.0,17–32,4
1,31.0,2,3231.999999976164,1,Task,image_112.jpg,5.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
1,32.0,4,2177.899999928486,1,Task,image_2.jpg,2.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
1,33.0,2,3841.6999999761465,1,Task,image_64.jpg,2.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
1,34.0,1,4481.099999928469,0,Task,image_68.jpg,2.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
1,35.0,1,3448.2999999999884,1,Task,image_66.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
1,36.0,3,2483.099999904633,1,Task,image_126.jpg,5.0,2Among5ConjRed,green,red,Quadrant 3,7.0,3.0,5–8,2
1,37.0,3,3192.600000000006,1,Task,image_117.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
1,38.0,2,4322.09999997617,1,Task,image_29.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
1,39.0,3,2312.799999904644,1,Task,image_21.jpg,2.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
1,40.0,4,2220.299999928451,1,Task,image_76.jpg,5.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
1,41.0,2,2021.5999999046328,1,Task,image_15.jpg,2.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
1,42.0,4,3842.1999999284735,1,Task,image_113.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 4,45.0,4.0,33–64,5
1,43.0,2,3490.7999999999884,1,Task,image_136.jpg,5.0,2Among5ConjRed,red,green,Quadrant 2,34.0,2.0,33–64,5
1,44.0,4,3580.900000000081,1,Task,image_17.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
1,45.0,1,4083.199999904609,1,Task,image_57.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
1,46.0,4,3642.899999904621,1,Task,image_89.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
1,47.0,1,2916.899999976158,1,Task,image_60.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
1,48.0,3,2276.799999904644,1,Task,image_120.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
1,49.0,3,2695.999999952328,1,Task,image_85.jpg,5.0,2Among5Colour,green,red,Quadrant 3,20.0,3.0,17–32,4
1,50.0,1,4352.899999904621,0,Task,image_135.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
1,51.0,1,4572.399999952293,0,Task,image_140.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
1,52.0,2,3023.7999999999884,1,Task,image_121.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
1,53.0,2,2641.69999995234,1,Task,image_53.jpg,2.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
1,54.0,4,2542.0999999284977,1,Task,image_100.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
1,55.0,2,2645.5999999999767,1,Task,image_125.jpg,5.0,2Among5ConjRed,green,red,Quadrant 2,5.0,2.0,5–8,2
1,56.0,1,2492.0,1,Task,image_132.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,23.0,1.0,17–32,4
1,57.0,2,2293.5999999284977,1,Task,image_88.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
1,58.0,3,4340.799999928451,0,Task,image_138.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
1,59.0,4,3908.1999999761465,1,Task,image_116.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
1,60.0,4,4274.299999928451,0,Task,image_40.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,34.0,2.0,33–64,5
1,61.0,1,2796.399999976158,1,Task,image_123.jpg,5.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
1,62.0,4,2700.7999999761814,1,Task,image_80.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
1,63.0,3,4509.5,0,Task,image_47.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 1,75.0,1.0,65–99,6
1,64.0,2,2157.7999999761814,1,Task,image_77.jpg,5.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
1,65.0,3,2426.6999999761465,1,Task,image_78.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,7.0,3.0,5–8,2
1,66.0,3,2252.499999952328,1,Task,image_6.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,7.0,3.0,5–8,2
1,67.0,2,4108.399999928486,0,Task,image_114.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
1,68.0,3,3057.399999928486,1,Task,image_133.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
1,69.0,3,3507.09999997617,1,Task,image_139.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,47.0,3.0,33–64,5
1,70.0,1,4066.0999999284977,0,Task,image_142.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 2,65.0,2.0,65–99,6
1,71.0,2,3679.1999999761465,1,Task,image_63.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 2,26.0,2.0,17–32,4
1,72.0,4,2347.999999928463,1,Task,image_26.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
1,73.0,4,2607.6999999761465,1,Task,image_28.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
1,74.0,3,2532.499999928463,1,Task,image_96.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
1,75.0,1,2514.5999999999767,1,Task,image_18.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
1,76.0,4,3916.799999928451,0,Task,image_46.jpg,2.0,2Among5NoColour,red,red,Quadrant 2,65.0,2.0,65–99,6
1,77.0,4,2613.900000000024,1,Task,image_50.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
1,78.0,2,2379.6999999761465,1,Task,image_94.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,65.0,2.0,65–99,6
1,79.0,1,3130.5,1,Task,image_108.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
1,80.0,1,2343.5999999523046,1,Task,image_79.jpg,5.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
1,81.0,4,2677.7999999761814,1,Task,image_92.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,93.0,4.0,65–99,6
1,82.0,1,3962.799999928451,1,Task,image_31.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
1,83.0,4,3607.099999904633,1,Task,image_65.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
1,84.0,1,4265.299999999988,1,Task,image_143.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
1,85.0,2,2522.899999928486,1,Task,image_1.jpg,2.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
1,86.0,1,2440.2999999761814,1,Task,image_9.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
1,87.0,3,2792.5999999523046,1,Task,image_106.jpg,5.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
1,88.0,2,2609.400000000024,1,Task,image_49.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
1,89.0,4,4661.299999999988,1,Task,image_32.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
1,90.0,4,2678.399999952293,1,Task,image_14.jpg,2.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
1,91.0,1,4003.799999904644,1,Task,image_42.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,59.0,1.0,33–64,5
1,92.0,2,2418.900000000024,1,Task,image_73.jpg,5.0,2Among5Colour,blue,red,Quadrant 2,4.0,2.0,1–4,1
1,93.0,1,3768.700000000012,1,Task,image_103.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
1,94.0,1,4031.799999904644,0,Task,image_43.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
1,95.0,4,2928.999999928463,1,Task,image_128.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
1,96.0,4,2688.69999995234,1,Task,image_86.jpg,5.0,2Among5Colour,red,green,Quadrant 4,25.0,4.0,17–32,4
1,97.0,2,3928.899999904621,1,Task,image_101.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,5.0,2.0,5–8,2
1,98.0,2,2650.099999904633,1,Task,image_59.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 2,14.0,2.0,9–16,3
1,99.0,2,3566.499999904656,1,Task,image_35.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
1,100.0,3,3753.499999904656,1,Task,image_37.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
1,101.0,1,2879.599999904633,1,Task,image_7.jpg,2.0,2Among5Colour,green,red,Quadrant 1,8.0,1.0,5–8,2
1,102.0,2,2792.2999999523163,1,Task,image_25.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,4.0,2.0,1–4,1
1,103.0,4,2572.499999976135,1,Task,image_8.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
1,104.0,3,3124.499999976135,1,Task,image_102.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
1,105.0,1,3117.999999904656,1,Task,image_23.jpg,2.0,2Among5Colour,red,green,Quadrant 1,75.0,1.0,65–99,6
1,106.0,1,2892.400000000024,1,Task,image_99.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 1,3.0,1.0,1–4,1
1,107.0,3,2776.7999999761814,1,Task,image_19.jpg,2.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
1,108.0,4,2592.399999976158,1,Task,image_4.jpg,2.0,2Among5Colour,blue,green,Quadrant 4,6.0,4.0,5–8,2
1,109.0,4,3364.999999976135,1,Task,image_44.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
1,110.0,2,3380.899999952293,1,Task,image_39.jpg,2.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
1,111.0,2,2912.499999976135,1,Task,image_87.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
1,112.0,3,3088.099999976112,1,Task,image_61.jpg,2.0,2Among5ConjRed,red,blue,Quadrant 3,20.0,3.0,17–32,4
1,113.0,1,1438.5999999284977,1,Task,image_75.jpg,5.0,2Among5Colour,green,blue,Quadrant 1,3.0,1.0,1–4,1
1,114.0,3,1978.399999928428,1,Task,image_72.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
1,115.0,4,2478.399999976158,1,Task,image_122.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 4,2.0,4.0,1–4,1
1,116.0,1,4045.399999928428,1,Task,image_105.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
1,117.0,1,4027.899999952293,0,Task,image_45.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,82.0,3.0,65–99,6
1,118.0,1,3701.5999999999767,1,Task,image_33.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,9.0,1.0,9–16,3
1,119.0,1,3562.6999999762047,1,Task,image_71.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 1,75.0,1.0,65–99,6
1,120.0,2,3839.399999976158,1,Task,image_111.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
1,121.0,2,3675.5,0,Task,image_69.jpg,2.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
1,122.0,4,2874.5999999284977,1,Task,image_74.jpg,5.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
1,123.0,3,3227.7999999523163,1,Task,image_141.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 3,82.0,3.0,65–99,6
1,124.0,3,3504.8000000000466,1,Task,image_34.jpg,2.0,2Among5NoColour,red,red,Quadrant 3,16.0,3.0,9–16,3
1,125.0,2,4526.299999904586,0,Task,image_109.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,20.0,3.0,17–32,4
1,126.0,2,3004.4999999522697,1,Task,image_5.jpg,2.0,2Among5Colour,red,green,Quadrant 2,5.0,2.0,5–8,2
1,127.0,4,3283.0,1,Task,image_124.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
1,128.0,4,4436.899999976158,1,Task,image_104.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,15.0,4.0,9–16,3
1,129.0,1,2402.499999928521,1,Task,image_129.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,9.0,1.0,9–16,3
1,130.0,3,2438.899999976158,1,Task,image_54.jpg,2.0,2Among5ConjRed,green,red,Quadrant 3,7.0,3.0,5–8,2
1,131.0,1,5068.300000000047,0,Task,image_115.jpg,5.0,2Among5NoColour,blue,blue,Quadrant 3,47.0,3.0,33–64,5
1,132.0,2,2685.0,1,Task,image_83.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,14.0,2.0,9–16,3
1,133.0,1,3014.6999999046093,1,Task,image_36.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
1,134.0,3,2428.299999928451,1,Task,image_48.jpg,2.0,2Among5ConjRed,blue,green,Quadrant 3,1.0,3.0,1–4,1
1,135.0,3,3257.7999999761814,1,Task,image_30.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 3,7.0,3.0,5–8,2
1,136.0,1,3933.999999928521,0,Task,image_110.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,25.0,4.0,17–32,4
1,137.0,3,2882.6999999046093,1,Task,image_58.jpg,2.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
1,138.0,3,2700.1999999762047,1,Task,image_24.jpg,2.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
1,139.0,3,2718.899999928428,1,Task,image_0.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
1,140.0,3,3027.099999976112,1,Task,image_130.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
1,141.0,1,2862.0,1,Task,image_84.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
1,142.0,4,3078.2999999523163,1,Task,image_52.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,6.0,4.0,5–8,2
1,143.0,4,3478.0,1,Task,image_137.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 4,45.0,4.0,33–64,5
1,144.0,1,2682.499999928521,1,Task,image_90.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,59.0,1.0,33–64,5
19,1.0,4,1348.0,1,Task,image_8.jpg,2.0,2Among5Colour,blue,red,Quadrant 4,15.0,4.0,9–16,3
19,2.0,1,1005.299999809242,1,Task,image_3.jpg,2.0,2Among5Colour,green,blue,Quadrant 1,3.0,1.0,1–4,1
19,3.0,3,1534.1999999999534,1,Task,image_96.jpg,5.0,2Among5NoColour,green,green,Quadrant 3,1.0,3.0,1–4,1
19,4.0,1,2338.399999904621,1,Task,image_31.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
19,5.0,3,2168.7999999999884,1,Task,image_130.jpg,5.0,2Among5ConjRed,red,green,Quadrant 3,16.0,3.0,9–16,3
19,6.0,1,2486.900000000024,1,Task,image_103.jpg,5.0,2Among5NoColour,green,green,Quadrant 1,8.0,1.0,5–8,2
19,7.0,4,2138.5999998092884,1,Task,image_89.jpg,5.0,2Among5Colour,blue,red,Quadrant 4,45.0,4.0,33–64,5
19,8.0,3,1642.4999997139091,1,Task,image_21.jpg,2.0,2Among5Colour,blue,green,Quadrant 3,82.0,3.0,65–99,6
19,9.0,1,1440.0999998092884,1,Task,image_81.jpg,5.0,2Among5Colour,green,blue,Quadrant 1,9.0,1.0,9–16,3
19,10.0,3,5760.499999904656,0,Task,image_140.jpg,5.0,2Among5ConjRed,green,red,Quadrant 4,93.0,4.0,65–99,6
19,11.0,3,1212.4999997139091,1,Task,image_0.jpg,2.0,2Among5Colour,red,blue,Quadrant 3,1.0,3.0,1–4,1
19,12.0,2,1002.5999999046326,1,Task,image_88.jpg,5.0,2Among5Colour,green,blue,Quadrant 2,34.0,2.0,33–64,5
19,13.0,3,1303.7999997138977,1,Task,image_91.jpg,5.0,2Among5Colour,green,red,Quadrant 3,47.0,3.0,33–64,5
19,14.0,4,2038.3999997138744,1,Task,image_56.jpg,2.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
19,15.0,3,3583.0999999999767,0,Task,image_44.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,93.0,4.0,65–99,6
19,16.0,1,1515.8999998092768,1,Task,image_84.jpg,5.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
19,17.0,3,1329.499999904656,1,Task,image_78.jpg,5.0,2Among5Colour,red,blue,Quadrant 3,7.0,3.0,5–8,2
19,18.0,4,1410.899999904621,1,Task,image_2.jpg,2.0,2Among5Colour,green,red,Quadrant 4,2.0,4.0,1–4,1
19,19.0,1,3275.399999904621,1,Task,image_36.jpg,2.0,2Among5NoColour,green,green,Quadrant 1,23.0,1.0,17–32,4
19,20.0,4,1938.499999904656,1,Task,image_128.jpg,5.0,2Among5ConjRed,green,blue,Quadrant 4,15.0,4.0,9–16,3
19,21.0,4,1660.2999999046442,1,Task,image_28.jpg,2.0,2Among5NoColour,red,red,Quadrant 4,6.0,4.0,5–8,2
19,22.0,1,1422.5999998092884,1,Task,image_127.jpg,5.0,2Among5ConjRed,blue,green,Quadrant 1,8.0,1.0,5–8,2
19,23.0,1,1409.599999713886,1,Task,image_123.jpg,5.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
19,24.0,2,2046.299999904586,1,Task,image_111.jpg,5.0,2Among5NoColour,green,green,Quadrant 2,26.0,2.0,17–32,4
19,25.0,4,1093.1999998092651,1,Task,image_98.jpg,5.0,2Among5NoColour,red,red,Quadrant 4,2.0,4.0,1–4,1
19,26.0,2,1513.3999997138744,1,Task,image_35.jpg,2.0,2Among5NoColour,blue,blue,Quadrant 2,14.0,2.0,9–16,3
19,27.0,1,1378.6999999046093,1,Task,image_12.jpg,2.0,2Among5Colour,red,blue,Quadrant 1,23.0,1.0,17–32,4
19,28.0,2,1297.999999904656,1,Task,image_121.jpg,5.0,2Among5ConjRed,blue,red,Quadrant 2,4.0,2.0,1–4,1
19,29.0,1,3262.199999618577,1,Task,image_138.jpg,5.0,2Among5ConjRed,red,blue,Quadrant 1,59.0,1.0,33–64,5
19,30.0,2,1097.0999999046326,1,Task,image_87.jpg,5.0,2Among5Colour,blue,green,Quadrant 2,26.0,2.0,17–32,4
19,31.0,1,1136.199999713921,1,Task,image_51.jpg,2.0,2Among5ConjRed,red,green,Quadrant 1,3.0,1.0,1–4,1
